# x y T
0.563567 0.17 0.873994
0.523333 0.17 0.874316
0.543392 0.17 0.874144
0.142778 0.51 0.700333
0.139376 0.47 0.700292
0.149582 0.49 0.700701
0.142778 0.45 0.700331
0.283262 0.33 0.772142
0.293672 0.31 0.772984
0.286416 0.35 0.772288
0.307512 0.29 0.774054
0.45 0.19 0.866691
0.47 0.194013 0.861511
0.713342 0.33 0.7724
0.713584 0.35 0.772281
0.713101 0.31 0.772424
0.692488 0.29 0.77405
0.51 0.19 0.863219
0.49 0.198027 0.858581
0.55 0.19 0.866489
0.53 0.19 0.863895
0.52 0.202029 0.856347
0.163191 0.51 0.7012
0.156387 0.47 0.700991
0.166594 0.49 0.701451
0.163191 0.45 0.701203
0.183605 0.45 0.702166
0.300204 0.33 0.773526
0.31064 0.31 0.774426
0.306737 0.35 0.773973
0.327884 0.29 0.775874
0 0.77 0.632982
0 0.790037 0.633066
0 0.83 0.632981
0 0.809963 0.633063
0.45 0.210067 0.852177
0.49 0.214025 0.849078
0.47 0.210067 0.851724
0.699658 0.32 0.773555
0.693263 0.35 0.773974
0.685973 0.31 0.774713
0.672116 0.29 0.775864
0.51 0.218049 0.846675
0.55 0.210067 0.852231
0.53 0.214058 0.849255
0 0.61 0.655141
0.183605 0.51 0.702167
0.183605 0.49 0.702261
0.183605 0.47 0.702256
0.204018 0.45 0.703233
0.320542 0.33 0.775283
0.327608 0.31 0.775943
0.327057 0.35 0.775759
0.348256 0.29 0.77782
0.347963 0.31 0.777866
0.0202992 0.77 0.633154
0.0203117 0.79 0.633239
0.0203367 0.83 0.633156
0.0271283 0.81 0.633313
0.45 0.230022 0.839356
0.49 0.230022 0.839423
0.47 0.230022 0.839399
0.679458 0.33 0.775275
0.672943 0.35 0.775755
0.665618 0.31 0.776561
0.651744 0.29 0.777805
0.51 0.238004 0.834608
0.53 0.234013 0.836959
0.55 0.230022 0.839371
0.0202992 0.61 0.655319
0 0.649963 0.655227
0 0.630037 0.655228
0 0.67 0.655139
0.0202992 0.63 0.655406
